GeneName	RMS.FPNormalsStatus	RMS.FNNormalsStatus	EWSNormalsStatus	ASPSNormalsStatus	DSRCTNormalsStatus	HBLNormalsStatus	MLNormalsStatus	NB.MYCN.NANormalsStatus	NB.MYCN.ANormalsStatus	NB.UnknownNormalsStatus	OSNormalsStatus	SSNormalsStatus	TeratomaNormalsStatus	UDSNormalsStatus	YSTNormalsStatus	WTNormalsStatus	CCSKNormalsStatus	RowSum
UBIAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDH10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1BG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGSL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEC22A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POPDC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PILRB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCRTR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM39B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCRL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHSR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFSF10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLITRK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSMD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLCC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACVR2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SV2C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XPNPEP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LY9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OPN4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTGFR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PQLC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NT5C3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RECK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2S2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNTFR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA1549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHST3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CISD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HVCN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITPR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WWP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EBPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITIH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCKAP1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORMDL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL13RA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFAIP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACVR1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPGAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4BPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OBSL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC12A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC3R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM210B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC12A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VAPB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDAP1L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTGIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STX16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMEPA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL9R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP8A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYPD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTN2A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTN2A3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTN1A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC17A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC17A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2B6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL21A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNK17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35B3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OPN5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EREG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EMC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMTC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC10A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM255A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMELX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTGER2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HS3ST3B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIR2DL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MBOAT7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OPRL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPBWR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INSIG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFSF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFSF14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EML2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CST8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRSN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RRBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLRT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFSP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRN4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM74B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1PR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCLN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C20orf173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERGIC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMOT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST3GAL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRFN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGFLR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIRREL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFAR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFAR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFI6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIMM17B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KTN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHOJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGPP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PZP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVI2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OMG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AVPR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC10A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX7C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP13A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HRASLS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BEST3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGFRL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EMR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35E1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7C2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2RL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UQCR11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNGR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MACF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNKD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STEAP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNAI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRFN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRD5A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KDR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAL3ST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNAZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4GALT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCHR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDHR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PODXL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OPN1SW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORMDL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLN6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP1B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPDU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC44A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTUS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCL2L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REEP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITFG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHBDF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM8A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYT5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALNT8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDPD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOSPD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDLR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THEM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVRL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP8B3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLVAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BST2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNX9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUT5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PXDN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11H1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLFM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL5A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2E1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPLA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POMT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIPF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLXNA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKDREJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSD17B3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ULBP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ULBP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LILRB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIGD1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX4I1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC34A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EMR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AOC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G6PC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDFIP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NINJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL13RA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STARD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX11B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMO5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C19orf12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSD17B7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EMILIN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNGA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFR3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POPDC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
